pos_words,value
kicked,3.7631720235639605
noproblems,3.7615930927259913
location,3.7604489018397884
sdhc,3.758201062252405
hanging,3.7527511255600907
timenext,3.751826155170223
mindblowing,3.7441416036239716
expectation,3.7375929139102033
microsdit,3.733165027602857
versionbut,3.7303645722039573
percent,3.7296166830783757
impersonal,3.718486668219709
remove,3.7184711229473604
neatly,3.7103253544967765
reduced,3.70667791370617
worthless,3.702089653236239
ooh,3.695909621808233
lifted,3.6950205023836182
wins,3.6922493276299813
pound,3.690152567289688
physically,3.689721307035144
guindado,3.6860139051007517
pinpointed,3.6802201900688103
pleasing,3.6795084957745545
games,3.6766133279190645
reorder,3.6711164162895655
rumored,3.665086019074156
standards,3.663594956018178
posting,3.6627196019879302
apn,3.653373468704222
opening,3.6461226848564903
host,3.645720694549762
pointed,3.6362760613662064
messagesnow,3.634582308450223
dishonesty,3.631948696903779
medical,3.6213460048382244
liein,3.621191959461486
bajo,3.61840964838497
repairnot,3.615735061365238
impression,3.6137922920944043
nsprefix,3.6125612728267913
gave,3.608985996837219
sources,3.607875040043083
attracted,3.606451715085193
table,3.6014189308328413
parte,3.597877694722328
nadien,3.582806597424855
madfe,3.5818803416929548
widely,3.5815650114194932
talkie,3.5769360376423376
invested,3.5768972139465465
utility,3.573167832832394
big,3.5673632441142313
prone,3.566478481673015
listing,3.5581374949938827
servicewe,3.5533366379188025
lord,3.5522990531358096
interfere,3.5508957184736287
spots,3.5508035046166357
refused,3.547575268286633
details,3.5458436561159314
nothingonly,3.535118966984685
inturn,3.5328538311633726
smartphoneim,3.5268905074665784
texas,3.5246598772288187
provided,3.523852711714172
recalibrated,3.516813846429808
droidx,3.5161425632499608
skies,3.513293074218538
navigation,3.5113958193038806
champ,3.5100746076259175
typo,3.506704502980887
perfecti,3.50337968927581
understands,3.5028244341751247
unibody,3.500776271409377
crackef,3.499078875755827
odel,3.494866120347503
traveling,3.4900490342996178
includes,3.4870731442969642
chrome,3.482015940675496
priceandroid,3.4819260993742667
windows,3.4805468350314914
othergps,3.472932787860567
love,3.471651063310573
thati,3.4707453639158543
modern,3.4706190492028908
listened,3.468223207484753
tough,3.465762074424185
needless,3.4640217203829438
wal,3.459941443625413
sincerely,3.4570722100548985
reappear,3.4568006336028296
delete,3.45521335770085
loststolen,3.4535538453206778
rare,3.4530864254898024
shirt,3.4521228759921683
snagged,3.4519153034229815
surebut,3.4500056122566622
massproduce,3.4481962462421185
merit,3.447560565365898
ststement,3.4335533836826837
primeboth,3.4335238089474855
hungry,3.4324800519522216
developmentally,3.4292254991394
blury,3.42603604703655
parts,3.4259974614345476
tacky,3.425809749941599
represent,3.4194838060552257
whithout,3.417151041759248
sea,3.4150890536381047
toys,3.4122810129766448
narrowed,3.4102413989787057
mentioned,3.4087340632784247
longterm,3.3892167685580836
nowtracfone,3.3742491703630693
store됛,3.368644636891781
selfie,3.364645736966759
wallpapers,3.3638495608351686
tremendously,3.359095728761768
justo,3.3556533744850015
priorities,3.3554624795775134
placement,3.3546848870335095
improve,3.3545352319259183
samsungs,3.344752092467076
virtual,3.3309703838507296
returnedhad,3.32581505515683
mum,3.3232672847610063
ittouch,3.3110956585417815
frozed,3.3094294164082774
whispered,3.3080985895561796
del,3.2993987103539637
squad,3.295581031593872
purchaded,3.2915930549030215
profile,3.2875227112800367
play,3.2873244016469982
maxx,3.286625707276012
sorted,3.2788901453133716
frequentlytough,3.277607961489543
absolutely,3.274807349590593
sucksvery,3.2723184419459272
elegantfront,3.2710903317516125
prev,3.269791375016929
nowim,3.2686081834511707
days,3.262950388125379
data,3.2610923741955085
liking,3.2585664046382345
crisp,3.2577511547483415
edge,3.254729220367818
package,3.2547285474603087
blocked,3.2530738533368426
recibo,3.2517512323599846
canada,3.248692142178682
installing,3.2447176910230584
videomusicmovie,3.2405015383376554
problems,3.2355766992197506
paramount,3.2273231171097887
reload,3.2229714319289977
premiumfeeling,3.218408613061751
criteria,3.218384901826771
headline,3.2174260076801207
saythey,3.2113315547719434
magnet,3.2071892699140214
rcfsqa,3.1954854237269448
heeded,3.194130376629224
past,3.189197389992783
shipped,3.187699752504208
screenthanks,3.1856777640705434
messages,3.184892767243733
nokia,3.181909578350672
sticking,3.1805444393024334
laymens,3.180041998322457
contrary,3.1797170786930473
randomlysometimes,3.165233889795191
bone,3.1581860478463057
conversions,3.1572555283580415
risky,3.156630619521643
hang,3.1542899445608685
unreasonable,3.1514925999443686
romscreen,3.1497356182175067
wall,3.149574555471968
pair,3.1453823252069326
inactivity,3.1452953256718383
itemthis,3.1441644960054203
special,3.1435056760740756
starting,3.1407297115176815
purchase,3.137913533247959
iphoneas,3.137499176068505
yrsthe,3.136099304791208
promissed,3.13231483989952
benefit,3.132126382077478
malo,3.123879929010441
deliver,3.119206514639318
inoverall,3.117504938557292
smartphones,3.1173952247631527
thought,3.1169291836603503
customs,3.115984015536354
records,3.114815277422197
phonethis,3.1131420330443342
espa堅ol,3.1101032071118038
superfluous,3.101744659157436
deal,3.101500686667789
tooit,3.1009741591968694
amaze,3.0983347176385134
tecnologa,3.094066191909542
bill,3.0926237872571014
stock,3.0926234394713257
savers,3.0926060836795743
sloppy,3.0823875588860727
phonewhen,3.0801583278139577
scheduleeventually,3.0767956246604555
individuals,3.076123472687057
sux,3.0722936418112483
smartphonewhat,3.072025856992489
sucked,3.0711484909303834
belowfantastic,3.063014887263295
painless,3.062819317160707
disables,3.062132811057747
anxiously,3.0575276721713167
lightning,3.0495148492453867
moment,3.045056862761157
step,3.042833128647928
versatile,3.0421271976757365
buynext,3.0388198480756707
moneyplease,3.0369208558391176
machine,3.0361293126333244
perk,3.0258237597451716
tonight,3.0255256665976233
stranded,3.0211840743451743
star,3.0211046295516497
idlewifi,3.018406002969338
fing,3.01702112100848
signing,3.0164339235113515
lit,3.014330708760108
excellent,3.008488235290824
human,3.004427123807832
treadmill,3.0033393271499595
supposition,3.003263624330218
inevitable,3.001056641821539
smooth,2.999868110885192
frozen,2.9996652499760383
storageit,2.993342570357719
moneythis,2.986447233495475
garantiza,2.9861494930587837
october,2.985128737716246
tabs,2.983745697781666
surely,2.9815262103954936
socalled,2.977184899193935
sellers,2.976643486307411
reviewalso,2.976179128693846
purposesgood,2.966199387321819
pedals,2.962418236326658
drop,2.9596242019657963
delayed,2.957125650503962
employees,2.957065533569367
yall,2.9538710508237855
networktmobile,2.9538225122338804
mice,2.9532073879349054
nearby,2.952430804807088
girthy,2.9450858489063942
classeasy,2.9448577984442728
hurray,2.9446143499633197
monthy,2.940911692981843
wrappers,2.939129612887216
printed,2.935684147995809
explaining,2.933702929303085
officeall,2.9281401729188374
justice,2.925650860409747
ugh,2.9248844237158305
fifteen,2.922812736806486
snowed,2.9191906525101583
unbelievable,2.9154233488598744
spigen,2.9122011335983893
precious,2.912092200280699
movistar,2.911509319189707
iphonec,2.910408266127831
refurbishes,2.9086320376896824
oversize,2.9059611549376956
overrated,2.900786099009448
dissapoinjted,2.888879205460518
faster,2.886585914682226
demanding,2.886157346326224
heartbeat,2.8845550210016198
foremost,2.8831425517477833
phonewelli,2.8821758150076344
ext,2.8787300094523474
stickers,2.877610770914578
reaslise,2.8773923639963477
serviceable,2.874645486540999
rebuilt,2.874042195246601
nitty,2.863213097277432
thi,2.8595907826412743
pilot,2.855620154305841
idle,2.846566698303988
generation,2.8413710258254725
ggreat,2.840663845023713
prosscesor,2.8373953861535726
slots,2.8341915940332516
meaningful,2.826568872451999
veryy,2.8248057743002617
brigade,2.8203970283745283
dying,2.819339345090928
ring,2.8189733347993977
comersi,2.8180681765810722
fails,2.817786745081941
itno,2.8106813211542985
bien,2.808007494102568
friendlyincredible,2.8074119947229605
typed,2.8067146979278963
ultimate,2.8044878512504647
informed,2.8034401694065845
mvil,2.8011505561296275
positioned,2.7997508916814113
retailer,2.7990765405136355
adn,2.7986528204695182
squelch,2.7974956221969984
underwater,2.795299798890763
headphonesi,2.79312142496759
wavers,2.789526817758801
slippery,2.786970649534513
dislike,2.786551484908284
prox,2.778941409356353
scratched,2.7746478741873384
manuals,2.774428101705689
band,2.7726151055532706
marginal,2.768682328006414
primeit,2.7675552166366324
stays,2.767028556483691
children,2.763200929478104
phonewaisted,2.7612848804541614
computadoras,2.756992371232684
itsince,2.752451913647681
productsthis,2.7507834146484087
started,2.7494998135477173
surround,2.7475602883998147
registration,2.7465840271966906
things,2.743808251088691
tape,2.742281766035044
fuss,2.7403869792070714
smarthpone,2.736331973826295
pleasantly,2.7341753905326946
improvement,2.734142017808239
larger,2.7337692833052265
bottomfiring,2.7298994703993156
releaseshealthi,2.726812247806846
companyi,2.726681835795794
org,2.726233857469684
reverb,2.7257155719218784
phonemy,2.722910881600802
lifeuser,2.7177331048760647
figures,2.7164687390228086
disappointedmy,2.7162096730703724
harder,2.7155392499184767
defender,2.7118155116621643
overnight,2.7114623308835877
sends,2.7097572166444053
firsti,2.70013821660582
isand,2.6989458188626414
wantnow,2.6975521517558625
simismartphonebtw,2.695240171837142
specs,2.6870701141136895
itapril,2.6866054110998894
complaining,2.6810109147796206
misrepresented,2.6807133751375436
styleetc,2.6789077433274784
papeles,2.6761467997552892
monitorusb,2.671683253464828
boyfriend,2.671031516186959
grab,2.6685552504450456
vice,2.6660020342181023
caution,2.6650389898028988
carriersubsidized,2.6644639412102302
tessema,2.66194154710719
tripled,2.656795912286567
capacity,2.654440293514075
llegado,2.6531365564300615
sensitivefunciona,2.6505678782545474
tomorrow,2.649182905032308
minscallsdata,2.639213194888286
bait,2.6383979681630287
proofability,2.633142671690401
automatically,2.6323798845058106
galaxy,2.632369845559403
mhz,2.628187362050915
purchases,2.6256705423569606
imo,2.620263412557893
charms,2.615562375689742
messagessomething,2.612153879677132
themi,2.6069856306488437
expected,2.6064757176980833
youdisplay,2.6056973626020135
tablets,2.60396175914424
lieing,2.5991858651848725
mislead,2.5916851373182
siii,2.5909694016283575
rocker,2.5905198298488346
flexibility,2.5905060229352497
taking,2.587706631399161
uninstalled,2.5824892936699335
million,2.579374149684427
phonean,2.578424679961647
internetalready,2.5734805127543954
totality,2.5692791366379715
undad,2.5677997795204432
flatter,2.566647426314299
techy,2.5653442501181085
activation,2.5650615410119926
instore,2.5636272573960843
spaceland,2.5631950322817736
recordingive,2.56275298691048
full,2.5570799748791
everbased,2.5561211133038917
myriad,2.55478119617137
long,2.554583918290923
reseting,2.5528585385815936
gripe,2.5486578824299335
guidance,2.546927382067493
consuming,2.5425634501532706
lcd,2.542334885577501
voiceless,2.5406988010805205
heard,2.536805623159148
speedcons,2.5319812276822797
gusta,2.5286070244862633
insulting,2.5247513758615088
trust,2.5223095782932474
paranoid,2.521503920003619
shoe,2.5198708292355363
useless,2.5194014418687094
evening,2.5188062035099974
tricked,2.516487320081284
iit,2.514864550440976
waiting,2.513457215087333
gimmicks,2.508152311222252
necer,2.5008033213865906
trigger,2.500192070740092
horriblei,2.50014086642424
smashing,2.4969710453022715
valid,2.495292238556185
phonesi,2.4948106440581808
rma,2.494274241759006
phoneshe,2.4893559920123534
esonam,2.4843365682538585
results,2.480760851262433
covered,2.480692741408291
whistles,2.4773333934716506
phoneswhich,2.476675811251046
straighttalks,2.471527683687005
dust,2.4714203129148915
print,2.4656644363514744
usps,2.463504084915197
kits,2.4587932502736276
spanish,2.45862289639575
heavier,2.457650115704045
gamesbecause,2.455147814706044
travelled,2.4546285541494006
huawei,2.4541025341524834
doubtwhen,2.4494915845082996
upwards,2.4451899405394353
film,2.4379022807053845
mechanism,2.4376420098630094
comapnies,2.437528220633196
manufactuor,2.436769563115081
itry,2.4364645239404052
bummer,2.43606884432316
starter,2.4360093308834694
space됛,2.4347308138977355
performance,2.4343529959191748
impressive,2.429652499248882
preowned,2.4275922049199035
soo,2.4208879361116398
significantly,2.4204241449374733
mini,2.420172822672162
desgin,2.4188743972894056
partitioned,2.418096267471461
dosoif,2.410780462476351
tvconsultrapixel,2.403433671264276
told,2.400161436211986
send,2.3994844975416196
unfairi,2.399471253631262
pocketexcellent,2.3976571654391536
satisfaction,2.396294694078771
bummed,2.3958011881713395
received,2.3930006777726383
dolars,2.391867838233746
resource,2.3909692810152054
bloat,2.3801909822625245
pocketable,2.37582875032921
maximum,2.3757235431068477
podcast,2.3754187489097442
usable,2.374593639148388
detalla,2.3741937046870025
surgerys,2.371806510162239
devicethe,2.371471423661979
track,2.3709682151021636
workingyoure,2.368787736822768
strong,2.3667957696729602
hearing,2.3654623129076175
quick,2.360404288622896
estafadora,2.357767481157712
school,2.35610889535644
fixes,2.3478216482598477
strength,2.347597941215982
itsent,2.347335462949967
posted,2.3460464223515296
job,2.346020986351694
desktopin,2.3457407501094067
phine,2.3392053788363003
picturesvideos,2.3322753383806374
recive,2.3307063880570578
marked,2.3287537659686506
workingwhat,2.328551979273222
extranged,2.327873295845321
encodeuricomponentswfparamsv,2.3256646139436037
recent,2.3246759984706165
spam,2.3218611523127826
enjoying,2.3199817906293445
playing,2.3151409901138713
sublet,2.3076947410081985
deviceit,2.306034579936301
razr,2.305866668436887
twoyear,2.304832448925373
satisfying,2.3046198466648207
iterated,2.3001038926162067
bueno,2.2982022263323905
reseaching,2.2971488808774576
required,2.2969184002313354
cover,2.2961001594993298
program,2.2927304747474446
businessman,2.290689949288224
tracfone,2.287426599888332
dayfingerprint,2.2735072033436974
iti,2.2728600860817303
usa,2.2721189826930663
tool,2.270165392397427
longest,2.2687455761667596
recharging,2.267585781867788
vetts,2.265191322379995
demuestren,2.263730968358601
featured,2.2567164274349705
insurance,2.254098798008151
mood,2.2532260528956316
watch,2.2502484964140628
familys,2.249134109326538
exposed,2.248983716615873
orange,2.2423801478844987
insisted,2.2395308797907747
itexcept,2.238224775087755
real,2.2326762677244076
tabletsphones,2.232665601758607
takingits,2.2310160765939546
range,2.2287002314273305
hype,2.2219189359479965
material,2.2213259525680686
seands,2.2189156144173725
inability,2.2152730541305377
primei,2.2088972290931044
maxed,2.2055049857781595
desde,2.205442342070324
claims,2.2016133205335318
wellill,2.2012437957944915
decided,2.200649558628052
terriblemente,2.1998369061193057
reason,2.193863953754039
optics,2.193765156328012
nfc,2.1931583869905937
rundown,2.192639992093213
load,2.1916911849012024
novo,2.1881440779843224
naive,2.1820472958828243
loses,2.1759136940897146
reliability,2.1759039430404554
talkin,2.174411942094828
search,2.1698953840701733
sluggishness,2.167779439848477
passable,2.166474587013906
superb,2.162998117235592
customers,2.159043493774397
sonys,2.156853370812109
struggles,2.156761079683508
buildin,2.153438746449031
trree,2.152896856835151
tasker,2.147675759697649
dofolks,2.1461020798632857
trouble,2.141225014078944
number,2.139830839430673
loovvee,2.13653870342644
packagingthe,2.134564413605084
changing,2.132184135823976
cellphone,2.124307241897994
thous,2.114803094020057
viewer,2.1135559470391945
lovelynooooo,2.1111929324522505
tiles,2.110378161940858
indoorspros,2.1101492187329973
heavy,2.1026839084833466
se堅al,2.101107501457868
termination,2.099630447936493
culprit,2.095746592960618
underneathif,2.093925619152136
unfocused,2.0936975341098436
thatb,2.089654418869718
mbps,2.0876733417293125
amazes,2.08609678560811
glowing,2.0810708827134214
processthe,2.0800147817034587
trips,2.0789842590093945
refarmed,2.0789482154693384
hardware,2.0787610376332846
skybox,2.0784757641305474
taste,2.0734776243505455
michigan,2.0734400454995856
unimportant,2.069389870211839
strengthit,2.067836527181803
switched,2.0592368279137196
failure,2.0575074750384923
sticker,2.0567281213068966
replace,2.0563935556203656
foresee,2.054033291086609
sports,2.049265524506289
simcards,2.047548408298108
firmware,2.044856286057716
silver,2.0446281307760024
emails,2.041513009605564
cheapand,2.0398715500308042
enga堅osa,2.0289680191000627
horriable,2.023057422505106
totally,2.0201177951419527
diamond,2.017523624718173
performances,2.014636347997215
mega,2.0130564817617085
procedures,2.0119478816151735
recommended,2.0101563817117625
selecciono,2.009987964949686
low,2.008665739542701
bonus,2.0075057655923314
ideal,2.006868423853604
truetolife,2.00581556986953
local,2.0047680399842576
upto,1.9976743387414495
freedom,1.9971500139580738
survived,1.996397049683019
sghi,1.9962238622167507
efficiently,1.995475560423719
usethis,1.9954213903102167
phiojnesone,1.9947931815183408
tabletanother,1.9940408389229847
display,1.992916157615418
fabulous,1.9928463872026665
rogers,1.9893157826614805
hsn,1.9871202685204412
savings,1.986674704169412
transfers,1.9863299094440396
pedometer,1.9862301443527692
sluggish,1.9835589921518333
likes,1.980755867804474
themwindows,1.9789696891968327
plugged,1.976341337221194
related,1.9738694373160801
troubleshooted,1.9719680135206157
swiping,1.970852159077469
nailing,1.9682246917532633
processes,1.9650985905298386
funciona,1.9624403590581734
outright,1.9601155870700164
annoy,1.9501006880990148
mah,1.9410551282545763
rubberised,1.9410402233061332
community,1.9406629225220358
headphone,1.9318998772335219
users,1.9314873666877657
wouldve,1.930350060805994
london,1.9298542653772406
pice,1.929702617686124
secret,1.9246021994223748
mexico,1.9232819896003295
hollow,1.9203654598151567
flippy,1.9201005317418711
expect,1.9197254409627624
expects,1.9179894564308466
specific,1.917717960395454
slip,1.9082729575255795
defectthe,1.9049342130813183
imposible,1.898688712238292
native,1.8935780225964147
crush,1.8896601941304867
screeches,1.8893599747525456
switching,1.8853547535785466
truth,1.875766457116566
rocket,1.872984441269259
reviewing,1.8721104702761047
rained,1.8653287794622138
flipboardnews,1.8626162341334946
newany,1.8613789304409418
versa,1.8548774444694045
sober,1.8545494888247316
outalso,1.8519557918322016
meim,1.8512204128708656
dcreen,1.8511846595048969
picturesi,1.849849511076362
repairno,1.8494542776647886
deletion,1.843397646287675
improperly,1.842374168562853
fingers,1.8409785951761997
shippment,1.8401802637418683
router,1.8396190916800172
flipboard,1.8386872757485937
personally,1.837153239259335
occasional,1.836613340900587
command,1.8354550986140803
sits,1.8348253819244154
recognition,1.833262932826986
equipo,1.831901381593768
costing,1.8256068725605437
offshore,1.8233663156201927
restarted,1.8226225441584436
fpresizeplayerspacecvmodevjltylqs,1.822558525862348
recognise,1.820996351269836
couldnt,1.820385795490631
planwhile,1.8202052357618308
consthe,1.8129261246165773
independent,1.8088135822385034
target,1.805912009172454
recall,1.8008906016184771
usefuleasily,1.8000122076545866
simi,1.7986345976824583
mejor,1.7968164842095022
invest,1.7961834508632555
dealer,1.7930455842956021
picking,1.7907969193714475
roommy,1.7891356819594906
pit,1.78784058635843
capgb,1.7877161732500295
pelican,1.7875080862188226
avalon,1.7846882102287613
microsim,1.7842777046933478
voicemail,1.7841155004754867
sabes,1.776783322509125
aplications,1.7694534194665998
written,1.7656929532009338
brazil,1.7652902488381501
tweaking,1.7631000279858597
decade,1.7590904751949075
stage,1.7552288254574222
coating,1.7551104397747694
hare,1.7542763879743881
repeat,1.7529528675777668
thier,1.751158919523111
years,1.7500262581743853
resolve,1.7475406952884718
zte,1.743624914398208
turnaround,1.740306256951829
selling,1.7383857683039377
affordability,1.7382404322417955
stores,1.7303768147021266
stayed,1.725515126923087
sfor,1.721917936391266
progress,1.7198232836267149
transition,1.7156472131087264
pixelexcellent,1.7104026138066035
skip,1.710214984831449
lotproscamera,1.7078510059752074
owner,1.7067019900937772
consgood,1.7028208401265923
wks,1.7025912885178398
test,1.7016392992649596
nicking,1.6998639464635898
gimmic,1.698478302346082
expectations,1.6970193588622564
shes,1.6956253780759138
romand,1.693344405966735
fan,1.689456301948461
poorly,1.6873210554187346
fieldthis,1.6847771753350893
phonysprint,1.6845893551014717
designhardware,1.681213118902822
protecter,1.6787775842907722
worksto,1.6785401657789247
discharged,1.6765423738694647
november,1.6760397039627941
neighbors,1.6703731149846128
tricky,1.6671184392644096
thereof,1.6670997309782831
higherend,1.6661307898472606
teenager,1.6659848395976642
weighthas,1.6626979404847866
clearno,1.6582294303097933
sales,1.6543005956515653
mindcamerathis,1.6539484163986482
exynos,1.6533809041211442
rethink,1.6516710113323465
law,1.6499259373203419
otter,1.6478546759268276
cherokee,1.64404225410318
lemon,1.6435431108954748
spinning,1.640043415430237
tilt,1.639957348953003
obsessed,1.6295597664788262
problen,1.6292095916014093
period,1.6274317998498027
integration,1.6253985104668358
expandable,1.6239042009920548
week,1.6220689436624645
belongs,1.6218830616984783
twittv,1.6218825791800275
inspected,1.6218686314507655
reduce,1.6188940632824556
kicks,1.616274875186334
pricei,1.6161957380726253
waived,1.615146114832085
inspired,1.60345145853439
paid,1.6031789324883896
mismo,1.6013893150799277
folks,1.5991790932544305
wew,1.5964687152785195
vbased,1.5951753944768625
pasa,1.5949054943204894
waistband,1.5937131622209928
straighttalk,1.5914312554776657
rejecting,1.5902355550972147
depot,1.588879394281959
wishful,1.5886388167842507
options,1.583904033894889
grocery,1.5815926444195592
skype,1.578528622700977
major,1.5782360921040859
updatedwindows,1.5768267644333882
slave,1.5731357320287787
customisation,1.5729937614017104
inbuilt,1.5704370944416848
saver,1.560668307429295
saysseller,1.5573961412080328
hasslefreecell,1.554774649541314
thin,1.5505787381375262
sequence,1.5504211332097766
revert,1.5463243025501956
luxury,1.5461185341334327
needed,1.5456598856450618
efficient,1.5448082603969742
ness,1.544152969750371
gimmicky,1.5307839731388335
reviewanywho,1.5295696290613643
priority,1.5284850633010159
workwould,1.528068939272572
frustration,1.5196977193292553
feesoverall,1.518753958040476
imessages,1.511930330924317
speak,1.5116673017649107
tone,1.5113376126980025
loan,1.5073816622084768
replacement,1.5071482861696057
helped,1.5049288558473255
slew,1.5018816060862041
intend,1.4973296937656442
situations,1.493752776228648
gigs,1.4921821516789844
okwasnt,1.4873039479702501
attgoes,1.4854748916987879
greater,1.4796929093416102
goodthanks,1.4787767459061045
colorblind,1.4745472281620158
nck,1.4734973321265605
supplier,1.4733763547619703
theft,1.4696410012009384
hasnt,1.468754011527004
desbloqeado,1.468626225841901
odd,1.4682495231163908
critical,1.46711431414856
unprofessional,1.4641153736751853
surpassed,1.459482431448047
wronggps,1.4587990438459904
policy,1.4564300884871493
onbeing,1.454279814144721
uneven,1.452879282686674
smell,1.4510109230386112
perfec,1.4494459404744482
detail,1.446720700575562
spoil,1.4451218191758557
technically,1.442368845636539
onedrive,1.441535673815347
saids,1.440746767227108
omgwhat,1.4397735512176846
mailed,1.4397464090002217
thrilled,1.4383613332703409
lack,1.4332404488012904
youd,1.4324430978347875
christmas,1.4281010343264444
worldwide,1.4217172265698426
umm,1.4155957934799923
subsidiary,1.4143668195286137
handset,1.410969718352412
debera,1.4085941109635527
usarlo,1.4084128378241376
instructions,1.4062111783453755
night,1.4043287468002317
sand,1.4016968454953058
happy,1.4013682505519256
holding,1.4010168784901538
hour,1.398926909947051
unable,1.3980993819604548
showing,1.396767699450948
pack,1.39553166846271
esa,1.3945178474621454
notifications,1.3939977483460981
par,1.393558874175677
yearsm,1.3928809642786055
realize,1.3924390620956417
sensitivityportability,1.387694028554624
forum,1.3838666574197116
restarting,1.3820594687744128
worked,1.3814477993926815
attentive,1.3811472200930162
noney,1.3768389523406435
hondurasperfect,1.375766588930188
degrades,1.3735354045125823
resell,1.371999906642112
movea,1.3715443873278865
awake,1.3695847579869178
useeverything,1.3684621336524638
player,1.3674392179733228
possibleits,1.3673049337628014
ittt,1.3657144519645192
cyanogen,1.36449757601315
suffices,1.3638490743841252
inferior,1.3638304213221972
simple,1.3581047438469325
telefono,1.357436842320326
colours,1.347588000119201
lost,1.347499674007254
solind,1.3462847594249103
costumer,1.3448057937687508
blacked,1.34388021433531
rates,1.3394887592023914
hippa,1.3376604422147556
solves,1.3375462694620248
supports,1.3361217352017083
recognitionthe,1.3357497477698166
keystook,1.3347535832590514
scan,1.3322955691151732
goodconsslow,1.3293726661410006
youtube,1.3235771448355886
individually,1.3227106542426916
wakes,1.3223277924740042
incur,1.3216114915787591
ugandalet,1.318790836843299
supposed,1.3183601138196746
shower,1.3153294244395137
ips,1.31359241277266
iphonemy,1.31249205772085
figuring,1.3109769242145581
misunderstandings,1.308380228981228
served,1.3077231369153888
ride,1.3074341296233292
notice,1.3033324101083827
lip,1.2999330624281504
ringers,1.2975905668934342
taket,1.2946680181995727
heading,1.2942776571879369
suits,1.2939008387704154
paying,1.2921018257453447
tryin,1.2891064494578977
unfairly,1.2848076956410142
refurbishedafter,1.2829544306354683
crack,1.281685488706233
tend,1.2807315247036424
lasts,1.2785270505582578
newer,1.2777224491976953
mobike,1.2772746806725417
happened,1.276638489841289
looser,1.2765362168426373
illusion,1.274004747799267
versus,1.272548927158556
usegreat,1.2721044560534782
hold,1.268666359162543
thieves,1.262188818836312
jeans,1.2604780285990969
permanently,1.2586972838869006
responsibilitythey,1.2578269023724806
swipping,1.2518156127546467
denied,1.2511750146368856
remote,1.2499982224390784
coding,1.2492267932471035
tanto,1.2481619614136008
weathertime,1.2468358500053223
holy,1.2427754525820345
son,1.2407185700940317
heartily,1.2388030381661699
roaming,1.238772247386901
thoughts,1.2367597652937437
section,1.236041447371428
smile,1.2341562166885705
rocks,1.2323606461321404
ton,1.232215922104344
lot,1.232136961983092
prefer,1.2240395053981192
theater,1.223574189296865
sneakiest,1.2182716432303415
spoke,1.2176972238632118
logical,1.217492332796525
recommendation,1.2076320014097524
remanofacturados,1.2073399350629577
partner,1.2070045451493712
scrubbing,1.2046916411788617
believed,1.2026081562367974
mal,1.196344555728381
functionalitywise,1.195470474814872
preference,1.1945940832384405
purple,1.1883970895140272
sides,1.1876550186647081
hipcant,1.1837393424112002
inactive,1.1828555680026482
owning,1.1801790621255916
panorama,1.178259909902261
hispana,1.1745554753867733
securelyi,1.1705591470259573
itthis,1.1685482872516184
sumatra,1.1671915842338756
righ,1.1668497427626061
fearing,1.166766940772205
speck,1.1662755856024138
customize,1.1649600851585626
providers,1.1642961459318049
variable,1.1638507942020158
pueden,1.1609461752641506
played,1.1603372760446102
verdad,1.1582402587548568
usewho,1.1556459177864948
telling,1.1555867837124598
recomendado,1.1531982945625125
nonsmartphone,1.1521527659989113
tracphone,1.1518037870095061
thingapparently,1.1509705764728126
nights,1.1497287196077208
successful,1.1491977380631124
octacore,1.139450237735068
erica,1.1379497548714925
carry,1.13701145217915
randomlyproslooks,1.1359354577261955
fond,1.1328880563199004
plug,1.1321331379358874
ratings,1.1314335277522733
prior,1.130659508784696
gonecheck,1.128820365988665
equipos,1.1281746531836
recourse,1.1251359991432377
riding,1.1186560854470178
wasting,1.1174662612423587
sadly,1.1171589052473776
trabaja,1.1153535180586536
carrying,1.1152415983729769
hayday,1.114499098474319
horriblein,1.1128602026939645
spaceyou,1.111455122493746
potholes,1.1079765178817207
payment,1.1076686461437864
pocketabletech,1.1075180507373303
pouch,1.1074543430621637
pleasant,1.1066911719246615
mud,1.1059681842820908
peace,1.104364626134719
mailbox,1.101993800700988
goodno,1.1017316607104675
usenot,1.098378774405217
rewrite,1.0978852391812621
qualityspeakers,1.0964749196203827
qualification,1.096325786798297
execution,1.0953980841624367
illustra,1.0950505728933453
dealcomes,1.0928361316374013
pos,1.0925304236657614
june,1.0914266070441532
body,1.08977337339125
nightmare,1.0883449952416928
resistance,1.084709327982714
information,1.0836219611755091
reture,1.0777603767658264
phoneregret,1.0777148728026469
produced,1.0755765239153892
helpful,1.0740324519362734
reached,1.0714744306451527
samsumg,1.0686349489041804
porq,1.0666686717340668
transparent,1.0665233635536395
met,1.0656154062679533
slap,1.056583780114279
returnfor,1.0557970637326402
moregave,1.0551258917332877
intoso,1.0534150168546341
misplaced,1.051053662413927
relly,1.049797335464119
misery,1.0495635458587813
hikes,1.0471757858931996
ipod,1.0445513792453995
sizelayout,1.0414638511134453
miles,1.0411317801333146
focuses,1.0409969788924924
lnote,1.0381335342092186
audfonos,1.0372025240373413
xbox,1.0357412156386674
invaded,1.0342560172267923
surprises,1.0338233781480033
worse,1.0312296181593552
mines,1.0304956316436984
痒downloading,1.0303680416273957
register,1.0303204946795292
scraping,1.0300652942550457
fluid,1.0295852190326538
texts,1.0291904653342074
phonehere,1.028307993300656
