basket_id,items
8432,otherlivefish
8433,fermentedmilk
8434,dentalproducts
8435,minorcereals
8436,othervegetables
8437,"cooky/cakes, koreanchicken"
8438,sweeteners
8439,"frozenmeat, fruitvegetables, koreanchicken"
8440,"milk, eidbleherbs"
8441,cookingoil
8442,otherbeverages
8443,chilledagriculturalproducts
8444,fruitvegetables
8445,"minorcereals, chilledagriculturalproducts, othervegetables, eidbleherbs"
8446,coffee
8447,"minorcereals, milk, softdrinks"
8448,fruitvegetables
8449,noodles
8450,banana/importedfruits
8451,"milk, chilledlivestock, snacks, coffee"
8452,milk
8453,mandarinorange/watermelonandotherfruits
8454,ready-madesnacks
8455,otherlivefish
8456,"chilleddairymilks, mushrooms"
8457,seasonedmeat
8458,noodles
8459,"cheese/butter, ramen"
8460,"milk, banana/importedfruits"
8461,koreanchicken
8462,beans
8463,fermentedmilk
8464,"soysaucesandpastes, koreanpork"
8465,"coffee, dryfruits, banana/importedfruits"
8466,bread
8467,fermentedmilk
8468,apple/sweetmelon
8469,importedpork
8470,fruitvegetables
8471,koreanpork
8472,eidbleherbs
8473,"chilledagriculturalproducts, chilledlivestock"
8474,ramen
8475,"ready-madesnacks, ready-madesidedishes"
8476,"milk, otherreadymadefoods"
8477,"cooky/cakes, othervegetables, eidbleherbs, laundrydetergent"
8478,"beans, instantfoods"
8479,"fermentedmilk, otherlivefish"
8480,icecream
8481,"frozendumpling, noodles, sweeteners"
8482,tomato/plum/melon
8483,sanitaryproducts
8484,koreanbeef
8485,"fermentedmilk, icecream, strawberry/peach/, koreanchicken"
8486,ready-mademeals
8487,frozendumpling
8488,fruitvegetables
8489,softdrinks
8490,otherlivefish
8491,fruitvegetables
8492,icecream
8493,"noodles, icecream"
8494,snacks
8495,chinesecabbages
8496,eggs
8497,"snacks, cooky/cakes"
8498,"snacks, artificialpowders"
8499,"snacks, eggs, beans"
8500,"icecream, snacks"
8501,otherlivefish
8502,fruitvegetables
8503,icecream
8504,processeddryfoods
8505,milk
8506,"othervegetables, harddrinks, dryfruits"
8507,fermentedmilk
8508,"softdrinks, kitchen/housedetergents"
8509,bakery
8510,softdrinks
8511,koreanchicken
8512,ketchupandmayoneise
8513,chocolete
8514,"processedlivefish, rootvegetables, tea, ketchupandmayoneise"
8515,"coffee, seasonings"
8516,sweeteners
8517,mandarinorange/watermelonandotherfruits
8518,koreanbeef
8519,"milk, snacks, cooky/cakes, softdrinks, babyproducts, banana/importedfruits"
8520,"minorcereals, kitchen/housedetergents"
8521,ready-madesnacks
8522,dryfruits
8523,cooky/cakes
8524,kitchen/housedetergents
8525,"chilleddairymilks, fermentedmilk"
8526,"chinesecabbages, cookingoil"
8527,"driedfish, eidbleherbs"
8528,"ramen, rootvegetables"
8529,fruitvegetables
8530,laundrydetergent
8531,"candy-gum, driedfish"
8532,cooky/cakes
8533,"maincereals, laundrydetergent"
8534,fruitvegetables
8535,"chilledlivestock, snacks, cooky/cakes, fermentedmilk, milk, cooky/cakes, eidbleherbs, processeddryfoods, seasonings, cooky/cakes"
8536,"fermentedmilk, processeddriedfish, sanitaryproducts"
8537,driedfish
8538,sanitaryproducts
8539,"pre-processedsnacks, cooky/cakes"
8540,koreanpork
8541,"milk, instantfoods"
8542,softdrinks
8543,"chilledlivestock, beans"
8544,mushrooms
8545,"milk, fruitvegetables, tomato/plum/melon"
8546,icecream
8547,mushrooms
8548,cooky/cakes
8549,softdrinks
8550,"wastepapers, tomato/plum/melon"
8551,"driedfish, bottledfoods"
8552,"cereals, softdrinks"
8553,"otherlivefish, eidbleherbs"
8554,noodles
8555,"noodles, koreanchicken"
8556,"driedfish, banana/importedfruits"
8557,"cheese/butter, beans, eidbleherbs, mandarinorange/watermelonandotherfruits, apple/sweetmelon"
8558,wastepapers
8559,"otherlivefish, otherreadymadefoods"
8560,icecream
8561,candy-gum
8562,importedbeef
8563,"minorcereals, mushrooms"
8564,bottledfoods
8565,"cooky/cakes, tomato/plum/melon"
8566,"otherreadymadefoods, fruitvegetables, softdrinks"
8567,"fermentedmilk, livefish, beans, banana/importedfruits"
8568,otherreadymadefoods
8569,apple/sweetmelon
8570,seasonedmeat
8571,"fermentedmilk, milk"
8572,"ramen, softdrinks, harddrinks"
8573,"pre-processedsnacks, coffee"
8574,"chillednoodles, eggs"
8575,"fermentedmilk, cooky/cakes, importedbeef"
8576,milk
8577,"ready-madesnacks, importedbeef"
8578,eidbleherbs
8579,"fermentedmilk, eggs, mushrooms, lattuce, laundrydetergent, sweeteners"
8580,apple/sweetmelon
8581,beans
8582,milk
8583,"milk, cereals"
8584,"frozendumpling, icecream"
8585,ready-madesnacks
8586,"milk, koreanchicken"
8587,"cooky/cakes, softdrinks"
8588,"otherlivefish, harddrinks"
8589,otherreadymadefoods
8590,fermentedmilk
8591,pre-processedmeals
8592,"icecream, chillednoodles"
8593,"rootvegetables, banana/importedfruits"
8594,ramen
8595,"fermentedmilk, importedbeef"
8596,kitchen/housedetergents
8597,"softdrinks, harddrinks"
8598,"bottledfoods, ketchupandmayoneise"
8599,"minorcereals, ramen, minorcereals, milk, koreanconfectionary, koreanpork, fastfoods, beans, apple/sweetmelon"
8600,koreanchicken
8601,importedbeef
8602,"fermentedmilk, otherlivefish, harddrinks"
8603,noodles
8604,"cheese/butter, icecream, ramen, beans, harddrinks"
8605,dryfruits
8606,chilleddairymilks
8607,"rootvegetables, apple/sweetmelon"
8608,otherlivefish
8609,"ready-mademeals, banana/importedfruits, pear/kiwi/grape"
8610,seasonings
8611,"mandarinorange/watermelonandotherfruits, strawberry/peach/"
8612,"mushrooms, wastepapers"
8613,"fruitvegetables, softdrinks, laundrydetergent"
8614,harddrinks
8615,"rootvegetables, softdrinks"
8616,milk
8617,banana/importedfruits
8618,"snacks, softdrinks"
8619,snacks
8620,"ready-mademeals, softdrinks"
8621,"chilleddairymilks, mushrooms"
8622,harddrinks
8623,babyproducts
8624,"dryfruits, banana/importedfruits"
8625,fermentedmilk
8626,"rootvegetables, laundrydetergent, kitchen/housedetergents"
8627,"ready-madesnacks, ready-mademeals"
8628,processeddriedfish
8629,"ready-mademeals, eidbleherbs, bottledfoods"
8630,"beans, seasonings"
8631,"chilledlivestock, cooky/cakes"
8632,"otherlivefish, fruitvegetables, lattuce, seasonings, fruitvegetables, instantfoods"
8633,"chilleddairymilks, cooky/cakes, strawberry/peach/"
8634,"milk, banana/importedfruits"
8635,frozendumpling
8636,coffee
8637,fruitvegetables
8638,"milk, fastfoods, chillednoodles, eggs"
8639,mushrooms
8640,harddrinks
8641,"softdrinks, wastepapers"
8642,beans
8643,"otherlivefish, banana/importedfruits"
8644,"frozendumpling, mushrooms"
8645,rootvegetables
8646,"chilledlivestock, ramen"
8647,kitchen/housedetergents
8648,"beans, strawberry/peach/"
8649,chilleddairymilks
8650,softdrinks
8651,cosmetics
8652,chilledseafood
8653,"fruitvegetables, rootvegetables, beans"
8654,importedbeef
8655,bakery
8656,othervegetables
8657,fermentedmilk
8658,chilledseafood
8659,fermentedmilk
8660,dentalproducts
8661,"mushrooms, eidbleherbs"
8662,softdrinks
8663,koreanpork
8664,noodles
8665,"fruitvegetables, harddrinks, mandarinorange/watermelonandotherfruits"
8666,"chilledseafood, fruitvegetables, othervegetables, koreanbeef"
8667,"candy-gum, softdrinks, harddrinks"
8668,"instantfoods, koreanpork"
8669,banana/importedfruits
8670,chilledlivestock
8671,chilleddairymilks
8672,"chilleddairymilks, rootvegetables"
8673,"cooky/cakes, softdrinks, icecream"
8674,harddrinks
8675,"bottledfoods, sanitaryproducts"
8676,milk
8677,othervegetables
8678,milk
8679,"fermentedmilk, milk"
8680,"chinesecabbages, softdrinks, harddrinks, kitchen/housedetergents"
8681,"cheese/butter, fruitvegetables"
8682,ramen
8683,fruitvegetables
8684,"otherlivefish, beans"
8685,fermentedmilk
8686,importedbeef
8687,milk
8688,"milk, ramen"
8689,sanitaryproducts
8690,laundrydetergent
8691,"ketchupandmayoneise, banana/importedfruits, importedbeef"
8692,cookingoil
8693,"beans, eidbleherbs, fruitvegetables, softdrinks, chilledseafood, candy-gum, fruitvegetables"
8694,harddrinks
8695,"otherlivefish, harddrinks"
8696,beans
8697,rootvegetables
8698,ketchupandmayoneise
8699,"icecream, koreanpork"
8700,"milk, eggs, othervegetables, seasonings"
8701,"lattuce, pear/kiwi/grape"
8702,mandarinorange/watermelonandotherfruits
8703,"eidbleherbs, koreanpork"
8704,cosmetics
8705,"milk, otherreadymadefoods, lattuce"
8706,otherlivefish
8707,"beans, koreanchicken"
8708,driedfish
8709,banana/importedfruits
8710,chilledlivestock
8711,softdrinks
8712,mushrooms
8713,ketchupandmayoneise
8714,chilleddairymilks
8715,"cheese/butter, chilledlivestock, snacks, fruitvegetables, koreanpork, otherreadymadefoods"
8716,eggs
8717,mushrooms
8718,chilledseafood
8719,"bottledfoods, tea, mandarinorange/watermelonandotherfruits, dryfruits"
8720,lattuce
8721,"fermentedmilk, eggs"
8722,"chilledagriculturalproducts, chilledseafood, otherlivefish, beans, mushrooms, koreanpork"
8723,pre-processedmeals
8724,"chinesecabbages, mushrooms"
8725,tea
8726,"fruitvegetables, koreanpork"
8727,banana/importedfruits
8728,driedfish
8729,ramen
8730,milk
8731,apple/sweetmelon
8732,softdrinks
8733,icecream
8734,"bottledfoods, coffee"
8735,"cooky/cakes, otherlivefish"
8736,snacks
8737,fermentedmilk
8738,cookingoil
8739,snacks
8740,fermentedmilk
8741,koreanbeef
8742,"lattuce, artificialpowders"
8743,chilleddairymilks
8744,snacks
8745,fruitvegetables
8746,"chilleddairymilks, cooky/cakes"
8747,fruitvegetables
8748,"otherlivefish, fruitvegetables"
8749,lattuce
8750,fruitvegetables
8751,"softdrinks, banana/importedfruits"
8752,eidbleherbs
8753,beans
8754,"fermentedmilk, seasonedmeat"
8755,"milk, fastfoods, soysaucesandpastes"
8756,"ready-madesnacks, snacks, otherlivefish, tea"
8757,"snacks, cooky/cakes"
8758,importedbeef
8759,"ramen, cookingoil"
8760,banana/importedfruits
8761,"milk, banana/importedfruits"
8762,livefish
8763,seasonings
8764,"chillednoodles, beans, artificialpowders"
8765,"chilleddairymilks, cooky/cakes, softdrinks"
8766,fruitvegetables
8767,chilledlivestock
8768,"chilledlivestock, fruitvegetables"
8769,fruitvegetables
8770,rootvegetables
8771,"frozendumpling, ramen, softdrinks"
8772,"milk, otherlivefish"
8773,icecream
8774,livefish
8775,"cooky/cakes, fruitvegetables"
8776,seasonings
8777,artificialpowders
8778,"livefish, fruitvegetables, koreanchicken"
8779,chilledlivestock
8780,"cheese/butter, cooky/cakes, strawberry/peach/, importedbeef"
8781,coffee
8782,"ramen, bottledfoods"
8783,lattuce
8784,"minorcereals, cooky/cakes, eidbleherbs, importedpork"
8785,bakery
8786,"fermentedmilk, bakery, tomato/plum/melon"
8787,otherreadymadefoods
8788,driedfish
8789,snacks
8790,ketchupandmayoneise
8791,fruitvegetables
8792,"chilledagriculturalproducts, otherlivefish"
8793,milk
8794,"fastfoods, eggs"
8795,coffee
8796,"ramen, beans, laundrydetergent, fruitvegetables"
8797,"milk, snacks, eidbleherbs, banana/importedfruits"
8798,wastepapers
8799,fruitvegetables
8800,apple/sweetmelon
8801,livefish
8802,"snacks, softdrinks"
8803,cooky/cakes
8804,apple/sweetmelon
8805,otherreadymadefoods
8806,fruitvegetables
8807,chilledlivestock
8808,softdrinks
8809,fermentedmilk
8810,chilledlivestock
8811,"fruitvegetables, beans, bottledfoods"
8812,ready-madesnacks
8813,eidbleherbs
8814,otherseafoods
8815,minorcereals
8816,instantfoods
8817,cooky/cakes
8818,bottledfoods
8819,"bottledfoods, dryfruits"
8820,harddrinks
8821,"minorcereals, babyproducts"
8822,"ready-madesnacks, ramen, cooky/cakes"
8823,hairproducts
8824,"chocolete, fruitvegetables, eidbleherbs, otherbeverages"
8825,"fermentedmilk, otherreadymadefoods, eggs, fruitvegetables, apple/sweetmelon, importedbeef"
8826,bottledfoods
8827,softdrinks
8828,candy-gum
8829,harddrinks
8830,"milk, koreanchicken"
8831,banana/importedfruits
8832,"beans, milk"
8833,livefish
8834,ramen
8835,"chilledlivestock, candy-gum, bottledfoods, sanitaryproducts"
8836,"otherlivefish, fruitvegetables, apple/sweetmelon"
8837,noodles
8838,bakery
8839,"harddrinks, soysaucesandpastes"
8840,noodles
8841,"cookingoil, dryfruits"
8842,sanitaryproducts
8843,"snacks, softdrinks"
8844,eidbleherbs
8845,"chilleddairymilks, milk, noodles, ramen, instantfoods, artificialpowders, ramen"
8846,rootvegetables
8847,softdrinks
8848,minorcereals
8849,ramen
8850,hairproducts
8851,"fastfoods, mushrooms"
8852,"sanitaryproducts, wastepapers"
8853,seasonings
8854,"chilledagriculturalproducts, cooky/cakes, eggs"
8855,fruitvegetables
8856,beans
8857,"beans, kitchen/housedetergents"
8858,"lattuce, instantfoods"
8859,"fermentedmilk, chilledagriculturalproducts, chilledseafood, seasonings, otherseafoods"
8860,"processeddriedfish, othervegetables"
8861,"chillednoodles, eggs, sweeteners, soysaucesandpastes"
8862,beans
8863,eidbleherbs
8864,icecream
8865,"fermentedmilk, bottledfoods"
8866,"fermentedmilk, icecream, strawberry/peach/"
8867,"eidbleherbs, tomato/plum/melon"
8868,"fruitvegetables, rootvegetables, pear/kiwi/grape, tomato/plum/melon"
8869,otherreadymadefoods
8870,icecream
8871,eggs
8872,banana/importedfruits
8873,cooky/cakes
8874,mushrooms
8875,pre-processedsnacks
8876,"eggs, wastepapers"
8877,chilledseafood
8878,bakery
8879,"bakery, instantfoods, banana/importedfruits"
8880,"fermentedmilk, snacks, softdrinks, bottledfoods, pear/kiwi/grape"
8881,snacks
8882,"fermentedmilk, banana/importedfruits"
8883,ready-madesnacks
8884,milk
8885,harddrinks
8886,tea
8887,chilledlivestock
8888,pre-processedsnacks
8889,"chilledlivestock, chilledagriculturalproducts"
8890,candy-gum
8891,milk
8892,"chilledagriculturalproducts, apple/sweetmelon, importedbeef"
8893,bottledfoods
8894,fermentedmilk
8895,strawberry/peach/
8896,"otherlivefish, eggs, rootvegetables, mushrooms, eidbleherbs, strawberry/peach/"
8897,"bottledfoods, sweeteners, ketchupandmayoneise"
8898,"fruitvegetables, importedbeef"
8899,kitchen/housedetergents
8900,"rootvegetables, eidbleherbs, otherbeverages, softdrinks, harddrinks"
8901,chilledagriculturalproducts
8902,bottledfoods
8903,icecream
8904,eidbleherbs
8905,milk
8906,dryfruits
8907,milk
8908,ready-madesnacks
8909,softdrinks
8910,"hairproducts, banana/importedfruits"
8911,koreanchicken
8912,mushrooms
8913,importedbeef
8914,chinesecabbages
8915,"soysaucesandpastes, koreanpork"
8916,eidbleherbs
8917,milk
8918,"snacks, eggs, tomato/plum/melon"
8919,"cereals, fruitvegetables"
8920,maincereals
8921,instantfoods
8922,"otherlivefish, fruitvegetables, rootvegetables, softdrinks, banana/importedfruits"
8923,"rootvegetables, othervegetables, eidbleherbs"
8924,fruitvegetables
8925,"fermentedmilk, ramen, snacks, softdrinks"
8926,"fastfoods, chilledlivestock, otherreadymadefoods"
8927,othervegetables
8928,"snacks, cosmetics"
8929,otherlivefish
8930,"fermentedmilk, eggs, instantfoods"
8931,"minorcereals, soysaucesandpastes, banana/importedfruits, koreanchicken"
8932,"milk, beans"
8933,"processedlivefish, tea, koreanchicken"
8934,cooky/cakes
8935,"fermentedmilk, beans, bottledfoods"
8936,"cheese/butter, chilledagriculturalproducts"
8937,"sanitaryproducts, kitchen/housedetergents, strawberry/peach/, instantfoods"
8938,"candy-gum, koreanbeef, importedbeef"
8939,otherreadymadefoods
8940,"livefish, seasonings"
8941,"lattuce, koreanbeef"
8942,"snacks, cooky/cakes"
8943,rootvegetables
8944,banana/importedfruits
8945,cooky/cakes
8946,wastepapers
8947,snacks
8948,koreanchicken
8949,ready-mademeals
8950,othervegetables
8951,softdrinks
8952,cooky/cakes
8953,"dentalproducts, kitchen/housedetergents, mandarinorange/watermelonandotherfruits"
8954,fruitvegetables
8955,pre-processedmeals
8956,"chilledagriculturalproducts, otherlivefish"
8957,softdrinks
8958,hairproducts
8959,"bakery, otherlivefish, softdrinks, banana/importedfruits, tomato/plum/melon"
8960,"milk, banana/importedfruits"
8961,"otherseafoods, rootvegetables"
8962,"cooky/cakes, softdrinks, cookingoil"
8963,coffee
8964,"instantfoods, koreanchicken"
8965,"milk, bakery"
8966,"milk, candy-gum, beans"
8967,soysaucesandpastes
8968,seasonings
8969,"chilledseafood, chilledlivestock, ramen, cooky/cakes"
8970,mandarinorange/watermelonandotherfruits
8971,banana/importedfruits
8972,"snacks, mushrooms"
8973,koreanchicken
8974,"milk, beans"
8975,"fastfoods, softdrinks"
8976,"otherlivefish, lattuce, artificialpowders"
8977,"ready-madesidedishes, harddrinks"
8978,"noodles, bread, mushrooms, softdrinks"
8979,"rootvegetables, instantfoods"
8980,banana/importedfruits
8981,"ready-mademeals, otherlivefish"
8982,cookingoil
8983,koreanpork
8984,"fermentedmilk, bakery"
8985,mandarinorange/watermelonandotherfruits
8986,"milk, otherreadymadefoods"
8987,ready-madesnacks
8988,minorcereals
8989,"harddrinks, strawberry/peach/, mushrooms, fruitvegetables, rootvegetables, banana/importedfruits, koreanchicken"
8990,beans
8991,"otherseafoods, beans"
8992,mandarinorange/watermelonandotherfruits
8993,"fastfoods, chilledseafood"
8994,eggs
8995,fermentedmilk
8996,pre-processedsnacks
8997,koreanchicken
8998,"fastfoods, fruitvegetables, koreanpork"
8999,chilledlivestock
9000,harddrinks
9001,"milk, bottledfoods, koreanchicken"
9002,milk
9003,"fermentedmilk, frozendumpling, otherbeverages, harddrinks, tea"
9004,"eggs, softdrinks, wastepapers"
9005,"harddrinks, sanitaryproducts"
9006,chilledlivestock
9007,snacks
9008,"beans, banana/importedfruits"
9009,laundrydetergent
9010,beans
9011,chilledseafood
9012,lattuce
9013,icecream
9014,softdrinks
9015,"instantfoods, hairproducts"
9016,ramen
9017,processeddryfoods
9018,wastepapers
9019,"beans, instantfoods"
9020,cooky/cakes
9021,milk
9022,fruitvegetables
9023,eidbleherbs
9024,softdrinks
9025,mandarinorange/watermelonandotherfruits
9026,fermentedmilk
9027,koreanchicken
9028,bottledfoods
9029,lattuce
9030,koreanchicken
9031,"fastfoods, seasonedmeat"
9032,koreanchicken
9033,otherreadymadefoods
9034,"chilledlivestock, lattuce"
9035,sweeteners
9036,tomato/plum/melon
9037,"icecream, harddrinks"
9038,lattuce
9039,"frozendumpling, soysaucesandpastes"
9040,icecream
9041,eidbleherbs
9042,softdrinks
9043,importedbeef
9044,tomato/plum/melon
9045,mushrooms
9046,othervegetables
9047,"fruitvegetables, soysaucesandpastes"
9048,"otherlivefish, apple/sweetmelon"
9049,"koreanchicken, seasonedmeat"
9050,milk
9051,"fruitvegetables, koreanbeef"
9052,"chilledlivestock, eggs, otherbeverages, softdrinks, artificialpowders"
9053,chilledagriculturalproducts
9054,processeddriedfish
9055,beans
9056,kitchen/housedetergents
9057,cheese/butter
9058,minorcereals
9059,"cooky/cakes, softdrinks, mandarinorange/watermelonandotherfruits"
9060,softdrinks
9061,cosmetics
9062,fermentedmilk
9063,ready-madesnacks
9064,koreanpork
9065,chilleddairymilks
9066,banana/importedfruits
9067,fermentedmilk
9068,"milk, ramen, wastepapers"
9069,"frozendumpling, ramen, koreanchicken"
9070,eggs
9071,mandarinorange/watermelonandotherfruits
9072,milk
9073,beans
9074,"bakery, beans"
9075,maincereals
9076,milk
9077,eidbleherbs
9078,chilledlivestock
9079,kitchen/housedetergents
9080,"fermentedmilk, chilledlivestock, cooky/cakes"
9081,koreanchicken
9082,chilledagriculturalproducts
9083,"chilledlivestock, cereals"
9084,snacks
9085,mandarinorange/watermelonandotherfruits
9086,"chillednoodles, driedfish"
9087,banana/importedfruits
9088,"milk, chinesecabbages"
9089,"cheese/butter, fastfoods, chilledseafood, eggs"
9090,fermentedmilk
9091,"milk, bakery, snacks, tea, soysaucesandpastes"
9092,otherlivefish
9093,banana/importedfruits
9094,chinesecabbages
9095,harddrinks
9096,"ramen, soysaucesandpastes, ketchupandmayoneise"
9097,chilledagriculturalproducts
9098,"snacks, harddrinks"
9099,softdrinks
9100,harddrinks
9101,milk
9102,processeddryfoods
9103,hairproducts
9104,"ready-madesidedishes, softdrinks"
9105,harddrinks
9106,chilledagriculturalproducts
9107,fastfoods
9108,"softdrinks, harddrinks"
9109,"chilledlivestock, bakery, cooky/cakes"
9110,"hairproducts, koreanpork"
9111,softdrinks
9112,wastepapers
9113,icecream
9114,softdrinks
9115,"noodles, harddrinks"
9116,koreanchicken
9117,harddrinks
9118,"cereals, eggs"
9119,chilledlivestock
9120,tomato/plum/melon
9121,cheese/butter
9122,eidbleherbs
9123,softdrinks
9124,"rootvegetables, mushrooms"
9125,koreanbeef
9126,fruitvegetables
9127,dentalproducts
9128,fermentedmilk
9129,"driedfish, eggs, wastepapers"
9130,"chilleddairymilks, cooky/cakes, otherlivefish"
9131,beans
9132,beans
9133,"otherlivefish, otherseafoods"
9134,icecream
9135,"chillednoodles, tomato/plum/melon"
9136,"eggs, sanitaryproducts"
9137,hairproducts
9138,"laundrydetergent, sweeteners"
9139,fermentedmilk
9140,banana/importedfruits
9141,icecream
9142,chinesecabbages
9143,"milk, noodles, kitchen/housedetergents, cookingoil"
9144,"beans, banana/importedfruits"
9145,"otherseafoods, fruitvegetables, eidbleherbs, mandarinorange/watermelonandotherfruits"
9146,softdrinks
9147,"noodles, ramen, fruitvegetables"
9148,"softdrinks, bottledfoods, hairproducts, wastepapers"
9149,"minorcereals, fruitvegetables, chinesecabbages, hairproducts, chilleddairymilks"
9150,minorcereals
9151,"bottledfoods, cosmetics"
9152,milk
9153,chillednoodles
9154,"otherreadymadefoods, koreanpork"
9155,chilledlivestock
9156,"ramen, apple/sweetmelon"
9157,bottledfoods
9158,"ramen, artificialpowders"
9159,"icecream, otherreadymadefoods"
9160,koreanbeef
9161,"snacks, otherbeverages"
9162,fermentedmilk
9163,softdrinks
9164,fruitvegetables
9165,dentalproducts
9166,tomato/plum/melon
9167,"chillednoodles, eidbleherbs"
9168,"chilleddairymilks, softdrinks"
9169,mandarinorange/watermelonandotherfruits
9170,mushrooms
9171,"cooky/cakes, harddrinks"
9172,soysaucesandpastes
9173,"milk, strawberry/peach/, tomato/plum/melon"
9174,harddrinks
9175,wastepapers
9176,hairproducts
9177,"processeddriedfish, eggs, fruitvegetables, beans"
9178,otherreadymadefoods
9179,milk
9180,"chilledagriculturalproducts, instantfoods"
9181,beans
9182,"chilledagriculturalproducts, chocolete, processeddriedfish, otherlivefish, eggs, softdrinks, bottledfoods"
9183,softdrinks
9184,"fruitvegetables, artificialpowders"
9185,seasonedmeat
9186,ramen
9187,milk
9188,dentalproducts
9189,chilledlivestock
9190,"ramen, hairproducts"
9191,ready-madesnacks
9192,seasonedmeat
9193,"icecream, lattuce"
9194,otherlivefish
9195,sanitaryproducts
9196,hairproducts
9197,snacks
9198,"fermentedmilk, frozendumpling, tea"
9199,sanitaryproducts
9200,tomato/plum/melon
9201,eidbleherbs
9202,"fermentedmilk, mushrooms"
9203,cheese/butter
9204,dentalproducts
9205,"othervegetables, beans, koreanpork, importedbeef"
9206,"ramen, fruitvegetables, pear/kiwi/grape"
9207,harddrinks
9208,"ready-madesidedishes, snacks, softdrinks"
9209,laundrydetergent
9210,chilledseafood
9211,sanitaryproducts
9212,milk
9213,"dentalproducts, sanitaryproducts"
9214,"chilledlivestock, seasonedmeat"
9215,fruitvegetables
9216,"cooky/cakes, bottledfoods, instantfoods"
9217,softdrinks
9218,cooky/cakes
9219,"milk, fruitvegetables, mandarinorange/watermelonandotherfruits, tomato/plum/melon"
9220,fastfoods
9221,fruitvegetables
9222,"chilleddairymilks, chillednoodles, bottledfoods"
9223,cooky/cakes
9224,"softdrinks, coffee"
9225,"cheese/butter, processedlivefish, fruitvegetables, othervegetables, soysaucesandpastes, chilledagriculturalproducts, livefish, koreanchicken, fruitvegetables, rootvegetables, mandarinorange/watermelonandotherfruits"
9226,"fermentedmilk, pre-processedsidedishes"
9227,"snacks, chocolete, livefish, rootvegetables, apple/sweetmelon"
9228,cooky/cakes
9229,"fermentedmilk, milk, cooky/cakes"
9230,icecream
9231,"eidbleherbs, koreanpork"
9232,banana/importedfruits
9233,ready-mademeals
9234,otherreadymadefoods
9235,rootvegetables
9236,"snacks, eidbleherbs, harddrinks"
9237,"icecream, ramen"
9238,fermentedmilk
9239,icecream
9240,"milk, cookingoil"
9241,"cheese/butter, chilledlivestock"
9242,icecream
9243,"fruitvegetables, eidbleherbs"
9244,harddrinks
9245,otherseafoods
9246,"lattuce, koreanbeef"
9247,"milk, othervegetables"
9248,cosmetics
9249,"pre-processedmeals, ramen, fruitvegetables"
9250,"icecream, cooky/cakes, dentalproducts, wastepapers"
9251,harddrinks
9252,beans
9253,fruitvegetables
9254,"cheese/butter, otherseafoods"
9255,"bottledfoods, instantfoods, koreanbeef"
9256,ramen
9257,"beans, koreanpork"
9258,laundrydetergent
9259,"chilledseafood, snacks, softdrinks, banana/importedfruits, tomato/plum/melon, importedbeef"
9260,importedbeef
9261,"icecream, snacks"
9262,"chilledlivestock, wildvegetables"
9263,"eidbleherbs, processeddryfoods, strawberry/peach/"
9264,"fermentedmilk, ramen"
9265,chinesecabbages
9266,"fruitvegetables, beans"
9267,seasonings
9268,"milk, fruitvegetables, rootvegetables, beans, pear/kiwi/grape"
9269,"snacks, otherlivefish, harddrinks"
9270,"milk, beans, banana/importedfruits"
9271,icecream
9272,tomato/plum/melon
9273,ramen
9274,fruitvegetables
9275,"candy-gum, eidbleherbs"
9276,tea
9277,"snacks, eggs, harddrinks"
9278,softdrinks
9279,"fermentedmilk, beans"
9280,"chilledlivestock, ready-madesnacks, ready-madesnacks"
9281,softdrinks
9282,"icecream, chilledlivestock, softdrinks"
9283,"ready-madesnacks, otherreadymadefoods"
9284,eidbleherbs
9285,fruitvegetables
9286,softdrinks
9287,milk
9288,fermentedmilk
9289,"rootvegetables, bottledfoods"
9290,harddrinks
9291,"fermentedmilk, koreanpork"
9292,"othervegetables, beans, eidbleherbs, hairproducts"
9293,"processeddriedfish, seasonings"
9294,bakery
9295,chillednoodles
9296,fruitvegetables
9297,"fruitvegetables, artificialpowders"
9298,"snacks, cereals, driedfish, harddrinks, laundrydetergent"
9299,"fruitvegetables, banana/importedfruits"
9300,candy-gum
9301,"beans, laundrydetergent"
9302,ready-madesnacks
9303,"chillednoodles, fruitvegetables"
9304,milk
9305,"milk, beans"
9306,"laundrydetergent, seasonings"
9307,"milk, icecream, mandarinorange/watermelonandotherfruits"
9308,snacks
9309,"fruitvegetables, othervegetables, softdrinks, wastepapers"
9310,"harddrinks, cookingoil, ketchupandmayoneise"
9311,"fermentedmilk, kitchen/housedetergents, banana/importedfruits"
9312,"livefish, koreanpork"
9313,softdrinks
9314,othervegetables
9315,"milk, softdrinks, apple/sweetmelon"
9316,"otherlivefish, tea"
9317,"minorcereals, chilledlivestock"
9318,cookingoil
9319,chilledlivestock
9320,fermentedmilk
9321,beans
9322,snacks
9323,cooky/cakes
9324,ramen
9325,"fermentedmilk, ramen"
9326,"fruitvegetables, beans, eidbleherbs"
9327,fermentedmilk
9328,sanitaryproducts
9329,"otherlivefish, otherbeverages, harddrinks, laundrydetergent"
9330,milk
9331,ramen
9332,"frozenmeat, chilledlivestock"
9333,"icecream, beans"
9334,driedfish
9335,snacks
9336,"pre-processedsidedishes, rootvegetables, mushrooms, eidbleherbs, koreanpork"
9337,"chilleddairymilks, cooky/cakes"
9338,"othervegetables, mushrooms, softdrinks, banana/importedfruits, koreanbeef"
9339,mushrooms
9340,softdrinks
9341,"otherlivefish, cookingoil"
9342,candy-gum
9343,"fruitvegetables, banana/importedfruits"
9344,laundrydetergent
